gpu_type,model_size,batch_size,learning_rate,seq_length,run_id,training_time_hrs,energy_kwh,efficiency_tok_per_watt
GB200,70B,512,1e-05,512,1,9.1213,8.0028,429.2365
GB200,70B,512,1e-05,512,2,9.6888,8.5561,426.4591
GB200,70B,512,1e-05,512,3,9.3812,8.4612,417.5457
GB200,70B,512,1e-05,1024,1,12.3526,11.4165,288.1317
GB200,70B,512,1e-05,1024,2,13.9405,13.2033,281.1656
GB200,70B,512,1e-05,1024,3,12.381,11.7625,280.2991
GB200,70B,512,1e-05,2048,1,18.3051,19.9524,172.7537
GB200,70B,512,1e-05,2048,2,18.7027,18.2608,192.8569
GB200,70B,512,1e-05,2048,3,19.7491,18.4279,201.8004
GB200,70B,512,1e-05,4096,1,26.2008,27.7685,125.6314
GB200,70B,512,1e-05,4096,2,25.9263,24.5782,140.4517
GB200,70B,512,1e-05,4096,3,25.5616,26.677,127.5813
GB200,70B,512,5e-05,512,1,7.8249,6.8947,427.4084
GB200,70B,512,5e-05,512,2,7.4173,6.5918,423.7679
GB200,70B,512,5e-05,512,3,7.8192,7.3513,400.5711
GB200,70B,512,5e-05,1024,1,11.4334,10.9109,279.0491
GB200,70B,512,5e-05,1024,2,10.1386,9.1645,294.603
GB200,70B,512,5e-05,1024,3,11.1515,10.0745,294.7645
GB200,70B,512,5e-05,2048,1,15.1877,15.137,188.9308
GB200,70B,512,5e-05,2048,2,14.4872,13.8687,196.6989
GB200,70B,512,5e-05,2048,3,15.2887,15.328,187.8169
GB200,70B,512,5e-05,4096,1,22.8767,23.2933,130.7669
GB200,70B,512,5e-05,4096,2,21.8037,21.3156,136.1972
GB200,70B,512,5e-05,4096,3,20.5605,20.2454,135.2208
GB200,70B,512,0.0001,512,1,7.5271,6.8723,412.4868
GB200,70B,512,0.0001,512,2,6.6015,5.8263,426.7101
GB200,70B,512,0.0001,512,3,7.8201,7.0852,415.6646
GB200,70B,512,0.0001,1024,1,9.6921,9.7692,264.1947
GB200,70B,512,0.0001,1024,2,10.416,9.9189,279.6423
GB200,70B,512,0.0001,1024,3,10.6395,9.9058,286.0208
GB200,70B,512,0.0001,2048,1,14.2152,14.9333,179.2457
GB200,70B,512,0.0001,2048,2,15.4918,15.6778,186.0667
GB200,70B,512,0.0001,2048,3,15.1769,14.5383,196.5714
GB200,70B,512,0.0001,4096,1,22.1949,21.6335,136.6036
GB200,70B,512,0.0001,4096,2,21.1578,20.1172,140.0355
GB200,70B,512,0.0001,4096,3,18.7334,18.9123,131.889
GB200,70B,512,0.0005,512,1,8.1115,6.8942,443.094
GB200,70B,512,0.0005,512,2,8.682,8.3465,391.737
GB200,70B,512,0.0005,512,3,9.0408,8.1087,419.8938
GB200,70B,512,0.0005,1024,1,11.9603,11.5596,275.529
GB200,70B,512,0.0005,1024,2,12.6258,11.7637,285.8122
GB200,70B,512,0.0005,1024,3,11.9755,11.3756,280.3384
GB200,70B,512,0.0005,2048,1,17.3752,17.0921,191.4189
GB200,70B,512,0.0005,2048,2,16.8055,17.285,183.0763
GB200,70B,512,0.0005,2048,3,17.9295,17.9617,187.9627
GB200,70B,512,0.0005,4096,1,25.9653,25.6643,134.7101
GB200,70B,512,0.0005,4096,2,25.8504,26.2711,131.016
GB200,70B,512,0.0005,4096,3,27.8206,26.8254,138.0884
GB200,70B,1024,1e-05,512,1,4.9388,4.813,696.555
GB200,70B,1024,1e-05,512,2,5.2167,5.3145,666.3237
GB200,70B,1024,1e-05,512,3,4.9441,4.8877,686.6651
GB200,70B,1024,1e-05,1024,1,7.6542,7.8161,470.0631
GB200,70B,1024,1e-05,1024,2,6.8862,7.177,460.5497
GB200,70B,1024,1e-05,1024,3,7.6784,7.8165,471.5185
GB200,70B,1024,1e-05,2048,1,10.3347,10.4048,337.1245
GB200,70B,1024,1e-05,2048,2,10.1899,10.3857,333.0096
GB200,70B,1024,1e-05,2048,3,10.2461,9.9852,348.2769
GB200,70B,1024,1e-05,4096,1,13.7091,13.3998,245.5396
GB200,70B,1024,1e-05,4096,2,14.6283,14.6164,240.1942
GB200,70B,1024,1e-05,4096,3,14.6234,14.8431,236.4475
GB200,70B,1024,5e-05,512,1,4.1274,4.1471,675.6004
GB200,70B,1024,5e-05,512,2,4.204,3.9935,714.5982
GB200,70B,1024,5e-05,512,3,4.3638,3.9685,746.4313
GB200,70B,1024,5e-05,1024,1,5.7878,5.9581,466.2765
GB200,70B,1024,5e-05,1024,2,5.5025,5.687,464.429
GB200,70B,1024,5e-05,1024,3,6.4813,6.4095,485.3798
GB200,70B,1024,5e-05,2048,1,8.6464,8.9367,328.3865
GB200,70B,1024,5e-05,2048,2,8.3231,8.5398,330.7995
GB200,70B,1024,5e-05,2048,3,8.2361,8.1181,344.3451
GB200,70B,1024,5e-05,4096,1,11.5703,11.6892,237.558
GB200,70B,1024,5e-05,4096,2,12.7498,12.6793,241.333
GB200,70B,1024,5e-05,4096,3,11.2859,10.9193,248.0572
GB200,70B,1024,0.0001,512,1,4.1728,4.2383,668.332
GB200,70B,1024,0.0001,512,2,4.1726,3.9693,713.589
GB200,70B,1024,0.0001,512,3,4.2488,4.0599,710.4107
GB200,70B,1024,0.0001,1024,1,5.6776,5.5143,494.2104
GB200,70B,1024,0.0001,1024,2,6.1946,5.7227,519.5796
GB200,70B,1024,0.0001,1024,3,6.0179,5.9342,486.7721
GB200,70B,1024,0.0001,2048,1,8.0162,8.4232,323.0121
GB200,70B,1024,0.0001,2048,2,7.8919,7.7309,346.4802
GB200,70B,1024,0.0001,2048,3,8.1307,8.2317,335.249
GB200,70B,1024,0.0001,4096,1,11.3184,10.784,251.8933
GB200,70B,1024,0.0001,4096,2,11.0731,11.4987,231.1159
GB200,70B,1024,0.0001,4096,3,11.6173,11.7746,236.7955
GB200,70B,1024,0.0005,512,1,4.6286,4.3666,719.5425
GB200,70B,1024,0.0005,512,2,5.0833,4.8648,709.311
GB200,70B,1024,0.0005,512,3,4.5859,4.5588,682.8514
GB200,70B,1024,0.0005,1024,1,6.3929,6.2789,488.7196
GB200,70B,1024,0.0005,1024,2,6.6359,6.6359,479.9961
GB200,70B,1024,0.0005,1024,3,6.7186,7.1402,451.6584
GB200,70B,1024,0.0005,2048,1,9.5374,8.857,365.4856
GB200,70B,1024,0.0005,2048,2,9.5328,9.5436,339.026
GB200,70B,1024,0.0005,2048,3,9.4001,9.4695,336.9253
GB200,70B,1024,0.0005,4096,1,13.2459,13.225,240.3794
GB200,70B,1024,0.0005,4096,2,13.6716,13.4492,243.9675
GB200,70B,1024,0.0005,4096,3,12.6364,13.7827,220.0395
GB200,70B,2048,1e-05,512,1,2.7362,2.7444,1219.9132
GB200,70B,2048,1e-05,512,2,2.6255,2.6347,1219.3178
GB200,70B,2048,1e-05,512,3,2.7053,2.6694,1240.0387
GB200,70B,2048,1e-05,1024,1,4.2229,4.2827,853.12
GB200,70B,2048,1e-05,1024,2,4.1273,3.908,913.7538
GB200,70B,2048,1e-05,1024,3,4.3818,4.2251,897.2841
GB200,70B,2048,1e-05,2048,1,6.1093,6.2965,593.5975
GB200,70B,2048,1e-05,2048,2,5.8394,5.6896,627.8943
GB200,70B,2048,1e-05,2048,3,5.7185,5.6377,620.5561
GB200,70B,2048,1e-05,4096,1,8.0381,7.9778,435.8676
GB200,70B,2048,1e-05,4096,2,7.2083,7.4508,418.5157
GB200,70B,2048,1e-05,4096,3,7.9938,7.8776,438.9848
GB200,70B,2048,5e-05,512,1,2.2977,2.3224,1210.5601
GB200,70B,2048,5e-05,512,2,2.2583,2.1055,1312.3667
GB200,70B,2048,5e-05,512,3,2.4121,2.4496,1204.8155
GB200,70B,2048,5e-05,1024,1,3.3098,3.1958,896.0581
GB200,70B,2048,5e-05,1024,2,3.358,3.2105,904.9608
GB200,70B,2048,5e-05,1024,3,3.1714,3.1,885.1345
GB200,70B,2048,5e-05,2048,1,4.9274,4.8738,618.5175
GB200,70B,2048,5e-05,2048,2,4.622,4.8931,577.9006
GB200,70B,2048,5e-05,2048,3,4.8112,4.8601,605.6299
GB200,70B,2048,5e-05,4096,1,6.5627,6.4452,440.4809
GB200,70B,2048,5e-05,4096,2,5.9553,6.1284,420.383
GB200,70B,2048,5e-05,4096,3,6.8361,6.7994,434.938
GB200,70B,2048,0.0001,512,1,2.2546,2.3044,1197.1402
GB200,70B,2048,0.0001,512,2,2.0937,2.0567,1245.6213
GB200,70B,2048,0.0001,512,3,2.1412,2.255,1161.8323
GB200,70B,2048,0.0001,1024,1,3.3511,3.1297,926.4189
GB200,70B,2048,0.0001,1024,2,2.9676,2.9558,868.6493
GB200,70B,2048,0.0001,1024,3,3.1347,3.0102,900.9984
GB200,70B,2048,0.0001,2048,1,4.9819,5.0286,606.1061
GB200,70B,2048,0.0001,2048,2,4.6482,4.5517,624.7594
GB200,70B,2048,0.0001,2048,3,4.7044,4.6507,618.852
GB200,70B,2048,0.0001,4096,1,6.3302,6.4462,424.8134
GB200,70B,2048,0.0001,4096,2,5.8981,6.1807,412.8216
GB200,70B,2048,0.0001,4096,3,6.4797,6.7287,416.5913
GB200,70B,2048,0.0005,512,1,2.462,2.3938,1258.4304
GB200,70B,2048,0.0005,512,2,2.4507,2.4691,1214.4589
GB200,70B,2048,0.0005,512,3,2.6105,2.5741,1240.8664
GB200,70B,2048,0.0005,1024,1,3.493,3.3603,899.3748
GB200,70B,2048,0.0005,1024,2,3.6707,3.6194,877.4564
GB200,70B,2048,0.0005,1024,3,3.5535,3.7184,826.8253
GB200,70B,2048,0.0005,2048,1,5.1823,5.3798,589.3347
GB200,70B,2048,0.0005,2048,2,5.065,5.1022,607.3293
GB200,70B,2048,0.0005,2048,3,5.1893,4.925,644.6187
GB200,70B,2048,0.0005,4096,1,7.8848,7.8528,434.3614
GB200,70B,2048,0.0005,4096,2,7.6338,7.4616,442.5853
GB200,70B,2048,0.0005,4096,3,7.2985,7.1087,444.1506
GB200,70B,4096,1e-05,512,1,1.6716,1.6873,2185.0871
GB200,70B,4096,1e-05,512,2,1.6032,1.6686,2119.1548
GB200,70B,4096,1e-05,512,3,1.6654,1.7036,2155.9985
GB200,70B,4096,1e-05,1024,1,2.0682,2.025,1592.7662
GB200,70B,4096,1e-05,1024,2,2.1147,2.1609,1526.2134
GB200,70B,4096,1e-05,1024,3,2.2455,2.1518,1627.4127
GB200,70B,4096,1e-05,2048,1,3.119,2.9792,1154.499
GB200,70B,4096,1e-05,2048,2,3.1403,2.9844,1160.3761
GB200,70B,4096,1e-05,2048,3,3.2319,3.2686,1090.3867
GB200,70B,4096,1e-05,4096,1,4.8777,5.0018,760.4201
GB200,70B,4096,1e-05,4096,2,4.3588,4.4657,761.0837
GB200,70B,4096,1e-05,4096,3,4.1417,4.0222,802.9467
GB200,70B,4096,5e-05,512,1,1.3333,1.247,2358.1876
GB200,70B,4096,5e-05,512,2,1.309,1.269,2275.138
GB200,70B,4096,5e-05,512,3,1.3181,1.2755,2279.1919
GB200,70B,4096,5e-05,1024,1,1.8941,1.8952,1558.6209
GB200,70B,4096,5e-05,1024,2,1.9846,1.985,1559.2096
GB200,70B,4096,5e-05,1024,3,1.7834,1.7702,1571.1615
GB200,70B,4096,5e-05,2048,1,2.4467,2.4765,1089.4761
GB200,70B,4096,5e-05,2048,2,2.7003,2.9004,1026.6969
GB200,70B,4096,5e-05,2048,3,2.5414,2.521,1111.6815
GB200,70B,4096,5e-05,4096,1,3.6026,3.6256,774.8317
GB200,70B,4096,5e-05,4096,2,3.7802,3.7742,781.0129
GB200,70B,4096,5e-05,4096,3,3.9109,3.8385,794.4674
GB200,70B,4096,0.0001,512,1,1.3216,1.3429,2170.4376
GB200,70B,4096,0.0001,512,2,1.2587,1.2468,2226.5374
GB200,70B,4096,0.0001,512,3,1.4123,1.3777,2260.9165
GB200,70B,4096,0.0001,1024,1,1.8077,1.767,1595.4323
GB200,70B,4096,0.0001,1024,2,1.9402,1.9918,1519.109
GB200,70B,4096,0.0001,1024,3,1.7208,1.7472,1535.9057
GB200,70B,4096,0.0001,2048,1,2.5514,2.5119,1120.1107
GB200,70B,4096,0.0001,2048,2,2.6144,2.645,1090.0199
GB200,70B,4096,0.0001,2048,3,2.5461,2.5429,1104.139
GB200,70B,4096,0.0001,4096,1,3.6391,3.6642,774.4329
GB200,70B,4096,0.0001,4096,2,3.5729,3.5042,795.0515
GB200,70B,4096,0.0001,4096,3,3.864,3.7423,805.1342
GB200,70B,4096,0.0005,512,1,1.4743,1.4602,2226.8951
GB200,70B,4096,0.0005,512,2,1.5705,1.5279,2266.9452
GB200,70B,4096,0.0005,512,3,1.3904,1.35,2271.5918
GB200,70B,4096,0.0005,1024,1,2.0744,1.989,1626.5236
GB200,70B,4096,0.0005,1024,2,1.9925,1.8639,1667.1758
GB200,70B,4096,0.0005,1024,3,2.0659,2.0349,1583.2841
GB200,70B,4096,0.0005,2048,1,2.6722,2.7592,1067.9685
GB200,70B,4096,0.0005,2048,2,2.6982,2.7627,1077.0011
GB200,70B,4096,0.0005,2048,3,2.7858,2.9196,1052.1954
GB200,70B,4096,0.0005,4096,1,4.2358,4.1077,804.0788
GB200,70B,4096,0.0005,4096,2,3.8956,3.9663,765.8501
GB200,70B,4096,0.0005,4096,3,4.0292,4.0087,783.7439
GB200,70B,8192,1e-05,512,1,0.929,0.9081,4066.7594
GB200,70B,8192,1e-05,512,2,0.8774,0.9025,3864.7358
GB200,70B,8192,1e-05,512,3,0.9088,0.9044,3994.5447
GB200,70B,8192,1e-05,1024,1,1.2174,1.1539,2965.7514
GB200,70B,8192,1e-05,1024,2,1.17,1.1811,2784.4509
GB200,70B,8192,1e-05,1024,3,1.2267,1.2294,2804.74
GB200,70B,8192,1e-05,2048,1,1.8376,1.7722,2061.1253
GB200,70B,8192,1e-05,2048,2,1.7262,1.736,1976.5189
GB200,70B,8192,1e-05,2048,3,1.6853,1.7577,1905.8627
GB200,70B,8192,1e-05,4096,1,2.5826,2.6051,1393.3942
GB200,70B,8192,1e-05,4096,2,2.692,2.571,1471.7
GB200,70B,8192,1e-05,4096,3,2.4695,2.4966,1390.2433
GB200,70B,8192,5e-05,512,1,0.6943,0.7006,3939.874
GB200,70B,8192,5e-05,512,2,0.6873,0.7016,3894.7313
GB200,70B,8192,5e-05,512,3,0.7661,0.7723,3943.2013
GB200,70B,8192,5e-05,1024,1,0.9336,0.9066,2895.0109
GB200,70B,8192,5e-05,1024,2,1.058,1.0587,2809.258
GB200,70B,8192,5e-05,1024,3,0.8904,0.9236,2710.0023
GB200,70B,8192,5e-05,2048,1,1.4651,1.4291,2037.7815
GB200,70B,8192,5e-05,2048,2,1.5276,1.4965,2028.9495
GB200,70B,8192,5e-05,2048,3,1.4051,1.4202,1966.5669
GB200,70B,8192,5e-05,4096,1,2.2412,2.3504,1340.2423
GB200,70B,8192,5e-05,4096,2,2.0949,2.124,1386.2922
GB200,70B,8192,5e-05,4096,3,2.1394,2.0587,1460.6008
GB200,70B,8192,0.0001,512,1,0.7212,0.7054,4064.9362
GB200,70B,8192,0.0001,512,2,0.7099,0.705,4002.7321
GB200,70B,8192,0.0001,512,3,0.7162,0.7188,3961.3817
GB200,70B,8192,0.0001,1024,1,0.8363,0.8408,2796.0389
GB200,70B,8192,0.0001,1024,2,1.0199,1.0335,2773.9352
GB200,70B,8192,0.0001,1024,3,0.9831,1.0315,2679.061
GB200,70B,8192,0.0001,2048,1,1.4192,1.4379,1961.9479
GB200,70B,8192,0.0001,2048,2,1.4705,1.4865,1966.3194
GB200,70B,8192,0.0001,2048,3,1.3347,1.2371,2144.5853
GB200,70B,8192,0.0001,4096,1,1.9292,1.9732,1374.1526
GB200,70B,8192,0.0001,4096,2,1.9414,1.9881,1372.533
GB200,70B,8192,0.0001,4096,3,1.991,2.068,1353.2307
GB200,70B,8192,0.0005,512,1,0.789,0.8001,3920.4199
GB200,70B,8192,0.0005,512,2,0.8211,0.8581,3804.0522
GB200,70B,8192,0.0005,512,3,0.7325,0.7224,4030.8506
GB200,70B,8192,0.0005,1024,1,1.1806,1.2353,2686.4551
GB200,70B,8192,0.0005,1024,2,1.1461,1.1361,2835.9473
GB200,70B,8192,0.0005,1024,3,1.1754,1.206,2739.6464
GB200,70B,8192,0.0005,2048,1,1.5728,1.5884,1968.2053
GB200,70B,8192,0.0005,2048,2,1.6962,1.7924,1881.0284
GB200,70B,8192,0.0005,2048,3,1.6611,1.6633,1985.0801
GB200,70B,8192,0.0005,4096,1,2.2589,2.2967,1382.4058
GB200,70B,8192,0.0005,4096,2,2.252,2.2648,1397.5712
GB200,70B,8192,0.0005,4096,3,2.1453,2.2287,1352.8794
GB200,405B,256,1e-05,512,1,313.4294,266.8131,61.3589
GB200,405B,256,1e-05,512,2,333.9999,305.264,57.15
GB200,405B,256,1e-05,512,3,325.3535,274.9947,61.7983
GB200,405B,256,1e-05,1024,1,457.1078,431.871,39.0926
GB200,405B,256,1e-05,1024,2,403.9558,352.6235,42.311
GB200,405B,256,1e-05,1024,3,534.2461,489.3447,40.3234
GB200,405B,256,1e-05,2048,1,627.9955,593.4802,27.6354
GB200,405B,256,1e-05,2048,2,666.998,647.1533,26.9174
GB200,405B,256,1e-05,2048,3,725.897,694.8712,27.2826
GB200,405B,256,1e-05,4096,1,914.734,936.3332,18.0412
GB200,405B,256,1e-05,4096,2,907.2853,879.1594,19.058
GB200,405B,256,1e-05,4096,3,857.3818,817.1244,19.377
GB200,405B,256,5e-05,512,1,264.4713,220.034,62.7818
GB200,405B,256,5e-05,512,2,281.2182,233.8098,62.8241
GB200,405B,256,5e-05,512,3,233.3606,194.9589,62.5215
GB200,405B,256,5e-05,1024,1,382.3316,337.8484,41.7973
GB200,405B,256,5e-05,1024,2,421.3199,372.2085,41.8077
GB200,405B,256,5e-05,1024,3,408.8171,367.7258,41.0615
GB200,405B,256,5e-05,2048,1,552.5922,509.7746,28.3101
GB200,405B,256,5e-05,2048,2,552.1359,510.4553,28.249
GB200,405B,256,5e-05,2048,3,558.4712,524.6962,27.7976
GB200,405B,256,5e-05,4096,1,746.1511,768.3542,17.9335
GB200,405B,256,5e-05,4096,2,799.8537,789.1021,18.7188
GB200,405B,256,5e-05,4096,3,788.8369,786.8533,18.5137
GB200,405B,256,0.0001,512,1,254.3677,219.8435,60.4357
GB200,405B,256,0.0001,512,2,257.646,215.9078,62.3305
GB200,405B,256,0.0001,512,3,244.3275,208.4534,61.2222
GB200,405B,256,0.0001,1024,1,386.703,340.7798,41.9116
GB200,405B,256,0.0001,1024,2,423.4375,391.2196,39.976
GB200,405B,256,0.0001,1024,3,400.567,369.1111,40.0819
GB200,405B,256,0.0001,2048,1,581.0729,536.8465,28.268
GB200,405B,256,0.0001,2048,2,463.7142,432.9072,27.975
GB200,405B,256,0.0001,2048,3,546.648,519.6053,27.4757
GB200,405B,256,0.0001,4096,1,762.4445,792.6581,17.7633
GB200,405B,256,0.0001,4096,2,766.4526,784.8224,18.0349
GB200,405B,256,0.0001,4096,3,716.754,693.2001,19.0947
GB200,405B,256,0.0005,512,1,329.3437,284.9024,60.3807
GB200,405B,256,0.0005,512,2,295.2523,249.8935,61.714
GB200,405B,256,0.0005,512,3,294.8578,248.8916,61.8796
GB200,405B,256,0.0005,1024,1,403.3293,346.6569,42.9724
GB200,405B,256,0.0005,1024,2,426.7776,377.2676,41.7813
GB200,405B,256,0.0005,1024,3,454.838,412.9533,40.6805
GB200,405B,256,0.0005,2048,1,617.583,571.347,28.23
GB200,405B,256,0.0005,2048,2,605.8091,579.4423,27.3049
GB200,405B,256,0.0005,2048,3,631.3234,595.6938,27.6786
GB200,405B,256,0.0005,4096,1,908.4676,908.6854,18.4627
GB200,405B,256,0.0005,4096,2,896.1297,882.9606,18.7426
GB200,405B,256,0.0005,4096,3,783.8407,790.1512,18.3197
GB200,405B,512,1e-05,512,1,191.0857,175.6981,102.3957
GB200,405B,512,1e-05,512,2,188.2908,168.4109,105.2639
GB200,405B,512,1e-05,512,3,176.9601,162.5967,102.4671
GB200,405B,512,1e-05,1024,1,266.3389,246.518,71.927
GB200,405B,512,1e-05,1024,2,275.2442,252.2577,72.6406
GB200,405B,512,1e-05,1024,3,253.17,250.0404,67.4074
GB200,405B,512,1e-05,2048,1,384.813,375.9787,48.1812
GB200,405B,512,1e-05,2048,2,374.0957,371.1915,47.4434
GB200,405B,512,1e-05,2048,3,318.1678,305.6931,48.9961
GB200,405B,512,1e-05,4096,1,520.231,514.6654,33.6471
GB200,405B,512,1e-05,4096,2,528.0009,545.8919,32.1961
GB200,405B,512,1e-05,4096,3,513.172,496.8893,34.3779
GB200,405B,512,5e-05,512,1,156.1048,139.7161,105.1939
GB200,405B,512,5e-05,512,2,152.4111,136.5543,105.0829
GB200,405B,512,5e-05,512,3,170.8282,144.0274,111.6697
GB200,405B,512,5e-05,1024,1,213.019,200.5184,70.7245
GB200,405B,512,5e-05,1024,2,208.7524,201.8291,68.8579
GB200,405B,512,5e-05,1024,3,226.0705,212.5227,70.8181
GB200,405B,512,5e-05,2048,1,303.0617,298.3137,47.8243
GB200,405B,512,5e-05,2048,2,305.6099,301.126,47.776
GB200,405B,512,5e-05,2048,3,304.3317,302.8497,47.3054
GB200,405B,512,5e-05,4096,1,450.8366,434.1972,34.5627
GB200,405B,512,5e-05,4096,2,411.6497,390.0564,35.1298
GB200,405B,512,5e-05,4096,3,453.2954,456.6995,33.039
GB200,405B,512,0.0001,512,1,151.2454,130.8438,108.8303
GB200,405B,512,0.0001,512,2,160.6842,142.5851,106.1011
GB200,405B,512,0.0001,512,3,148.7593,137.9057,101.56
GB200,405B,512,0.0001,1024,1,198.3275,183.6496,71.895
GB200,405B,512,0.0001,1024,2,210.4918,215.1487,65.1332
GB200,405B,512,0.0001,1024,3,211.7639,208.9663,67.4654
GB200,405B,512,0.0001,2048,1,312.8231,312.3708,47.1432
GB200,405B,512,0.0001,2048,2,280.4447,285.7872,46.195
GB200,405B,512,0.0001,2048,3,272.9373,282.5128,45.4795
GB200,405B,512,0.0001,4096,1,421.4182,387.9126,36.1622
GB200,405B,512,0.0001,4096,2,410.1419,418.1882,32.6466
GB200,405B,512,0.0001,4096,3,412.3007,421.1446,32.5881
GB200,405B,512,0.0005,512,1,161.8843,140.5898,108.4106
GB200,405B,512,0.0005,512,2,168.466,152.4159,104.0646
GB200,405B,512,0.0005,512,3,166.1249,155.6841,100.4641
GB200,405B,512,0.0005,1024,1,228.9367,217.5508,70.0585
GB200,405B,512,0.0005,1024,2,239.9136,215.3118,74.181
GB200,405B,512,0.0005,1024,3,223.3319,210.3246,70.6914
GB200,405B,512,0.0005,2048,1,371.636,373.425,46.8495
GB200,405B,512,0.0005,2048,2,308.9646,276.6741,52.5692
GB200,405B,512,0.0005,2048,3,350.5336,345.2053,47.8017
GB200,405B,512,0.0005,4096,1,505.4898,492.134,34.1904
GB200,405B,512,0.0005,4096,2,486.5756,498.9275,32.463
GB200,405B,512,0.0005,4096,3,467.5031,461.5272,33.7181
GB200,405B,1024,1e-05,512,1,102.4305,100.1893,173.5019
GB200,405B,1024,1e-05,512,2,102.228,101.2643,171.3206
GB200,405B,1024,1e-05,512,3,99.9385,92.3527,183.6452
GB200,405B,1024,1e-05,1024,1,158.977,156.0933,122.2169
GB200,405B,1024,1e-05,1024,2,140.5639,140.2864,120.2374
GB200,405B,1024,1e-05,1024,3,145.1619,143.4779,121.4084
GB200,405B,1024,1e-05,2048,1,204.4243,204.1805,84.9542
GB200,405B,1024,1e-05,2048,2,206.3911,191.7941,91.3107
GB200,405B,1024,1e-05,2048,3,223.8443,222.8552,85.2294
GB200,405B,1024,1e-05,4096,1,297.7521,285.4421,62.5876
GB200,405B,1024,1e-05,4096,2,282.5376,276.839,61.2351
GB200,405B,1024,1e-05,4096,3,310.6152,305.1563,61.0733
GB200,405B,1024,5e-05,512,1,88.4505,83.4682,179.8357
GB200,405B,1024,5e-05,512,2,83.2917,79.5736,177.6352
GB200,405B,1024,5e-05,512,3,90.6908,82.3367,186.9244
GB200,405B,1024,5e-05,1024,1,112.5916,106.0141,127.4452
GB200,405B,1024,5e-05,1024,2,113.9665,111.1917,122.9947
GB200,405B,1024,5e-05,1024,3,110.7909,108.3508,122.7025
GB200,405B,1024,5e-05,2048,1,153.2712,148.5904,87.5258
GB200,405B,1024,5e-05,2048,2,180.6707,182.8582,83.8377
GB200,405B,1024,5e-05,2048,3,172.0383,166.8628,87.4846
GB200,405B,1024,5e-05,4096,1,222.5267,214.9219,62.123
GB200,405B,1024,5e-05,4096,2,240.5188,246.7832,58.477
GB200,405B,1024,5e-05,4096,3,251.9149,256.6807,58.886
GB200,405B,1024,0.0001,512,1,78.8229,75.919,176.1968
GB200,405B,1024,0.0001,512,2,80.5261,77.0346,177.3973
GB200,405B,1024,0.0001,512,3,90.1771,82.2032,186.1674
GB200,405B,1024,0.0001,1024,1,114.3827,118.5407,115.7907
GB200,405B,1024,0.0001,1024,2,107.2576,105.1862,122.3631
GB200,405B,1024,0.0001,1024,3,112.6792,111.9244,120.8093
GB200,405B,1024,0.0001,2048,1,150.6206,153.3105,83.3641
GB200,405B,1024,0.0001,2048,2,169.1351,171.7146,83.5781
GB200,405B,1024,0.0001,2048,3,156.5589,156.9652,84.6332
GB200,405B,1024,0.0001,4096,1,221.0713,218.8655,60.6047
GB200,405B,1024,0.0001,4096,2,256.4059,257.142,59.8282
GB200,405B,1024,0.0001,4096,3,217.737,218.9149,59.6771
GB200,405B,1024,0.0005,512,1,87.4577,81.1459,182.9058
GB200,405B,1024,0.0005,512,2,88.9147,84.4353,178.7087
GB200,405B,1024,0.0005,512,3,98.1917,96.1445,173.3192
GB200,405B,1024,0.0005,1024,1,136.1183,131.6308,124.091
GB200,405B,1024,0.0005,1024,2,129.0593,130.1125,119.0287
GB200,405B,1024,0.0005,1024,3,128.4823,127.4093,121.0106
GB200,405B,1024,0.0005,2048,1,191.7347,189.7285,85.75
GB200,405B,1024,0.0005,2048,2,189.7152,198.7802,80.9833
GB200,405B,1024,0.0005,2048,3,185.9829,192.563,81.9533
GB200,405B,1024,0.0005,4096,1,272.7192,260.7149,62.7626
GB200,405B,1024,0.0005,4096,2,250.6794,244.4104,61.539
GB200,405B,1024,0.0005,4096,3,253.9598,253.2719,60.163
GB200,405B,2048,1e-05,512,1,58.4994,60.7022,294.7941
GB200,405B,2048,1e-05,512,2,57.6297,56.8592,310.0399
GB200,405B,2048,1e-05,512,3,50.8463,50.954,305.2481
GB200,405B,2048,1e-05,1024,1,80.3674,80.8085,215.1196
GB200,405B,2048,1e-05,1024,2,88.7168,92.0186,208.5387
GB200,405B,2048,1e-05,1024,3,83.4146,81.0071,222.7286
GB200,405B,2048,1e-05,2048,1,110.5989,110.2842,153.3837
GB200,405B,2048,1e-05,2048,2,109.1096,110.7478,150.6849
GB200,405B,2048,1e-05,2048,3,115.5361,111.7639,158.1094
GB200,405B,2048,1e-05,4096,1,170.1341,170.6563,107.8191
GB200,405B,2048,1e-05,4096,2,146.6498,146.4239,108.3169
GB200,405B,2048,1e-05,4096,3,162.7851,167.5357,105.0833
GB200,405B,2048,5e-05,512,1,46.4812,47.6357,298.4808
GB200,405B,2048,5e-05,512,2,47.7213,45.8387,318.4583
GB200,405B,2048,5e-05,512,3,43.9336,45.4131,295.9286
GB200,405B,2048,5e-05,1024,1,70.8609,71.5473,214.2249
GB200,405B,2048,5e-05,1024,2,71.8629,74.1408,209.6544
GB200,405B,2048,5e-05,1024,3,69.148,67.2575,222.3798
GB200,405B,2048,5e-05,2048,1,102.7439,104.397,150.5255
GB200,405B,2048,5e-05,2048,2,92.7337,90.8746,156.0763
GB200,405B,2048,5e-05,2048,3,95.772,90.9707,161.0195
GB200,405B,2048,5e-05,4096,1,138.4033,134.4439,111.335
